(169862984, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.2, 208.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170064981, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.56, 0.0, 0.0], [0.0, 0.71, 0.0, 0.15, 208.18, 208.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170164897, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.56, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.18, 208.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170264618, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.17, 208.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170364972, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.56, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.17, 208.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170464655, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.16, 208.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170564518, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.15, 208.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170664481, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.15, 208.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170764758, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.14, 208.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170864465, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.13, 208.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(170964657, [2.0, 0.48, 0.0, 0.57, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.13, 208.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171064467, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.12, 208.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171164460, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.71, 0.0, 0.16, 208.12, 208.13, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171264773, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.71, 0.0, 0.17, 208.11, 208.13, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171364536, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.5, 0.0, 0.0], [0.0, 0.71, 0.0, 0.17, 208.1, 208.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171464862, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.71, 0.0, 0.17, 208.09, 208.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171564804, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.71, 0.0, 0.17, 208.09, 208.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171664945, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.71, 0.0, 0.17, 208.08, 208.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171764618, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.71, 0.0, 0.17, 208.07, 208.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171864458, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.72, 0.0, 0.17, 208.07, 208.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(171964868, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.72, 0.0, 0.17, 208.06, 208.08, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(172064470, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.72, 0.0, 0.16, 208.06, 208.08, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(172164846, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.72, 0.0, 0.17, 208.06, 208.08, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(172264452, [2.0, 0.48, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.72, 0.0, 0.16, 208.0, 208.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
