(17621812, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.43, 0.0, 0.0], [0.0, 0.82, 0.0, 0.55, 0.02, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21025073, [2.0, 0.63, 0.0, 0.61, 0.0, 0.67, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21124605, [2.0, 0.62, 0.0, 0.61, 0.0, 0.67, 0.0, 2.44, 0.0, 0.0], [0.0, 0.8, 0.0, 0.53, 359.99, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21224634, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.81, 0.0, 0.54, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21324616, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.81, 0.0, 0.54, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21424631, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.54, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21525062, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.8, 0.0, 0.55, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21624727, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.48, 0.0, 0.0], [0.0, 0.8, 0.0, 0.55, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21725159, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.8, 0.0, 0.54, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21825738, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.81, 0.0, 0.54, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21924785, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.81, 0.0, 0.54, 0.03, 0.04, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22025157, [2.0, 0.63, 0.0, 0.61, 0.0, 0.63, 0.0, 2.44, 0.0, 0.0], [0.0, 0.8, 0.0, 0.55, 0.02, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22124635, [2.0, 0.63, 0.0, 0.61, 0.0, 0.63, 0.0, 2.44, 0.0, 0.0], [0.0, 0.81, 0.0, 0.56, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22224761, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.81, 0.0, 0.56, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22324685, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.56, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22425057, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.43, 0.0, 0.0], [0.0, 0.81, 0.0, 0.55, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22524674, [2.0, 0.63, 0.0, 0.61, 0.0, 0.66, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.56, 0.03, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22624980, [2.0, 0.63, 0.0, 0.61, 0.0, 0.68, 0.0, 2.45, 0.0, 0.0], [0.0, 0.81, 0.0, 0.58, 0.03, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22724965, [2.0, 0.62, 0.0, 0.61, 0.0, 0.68, 0.0, 2.45, 0.0, 0.0], [0.0, 0.83, 0.0, 0.61, 0.03, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22824641, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.03, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22924778, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.83, 0.0, 0.62, 0.03, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23024726, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.43, 0.0, 0.0], [-0.92, 0.8, 0.9, 0.65, 0.03, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23125683, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-1.53, 0.79, 1.51, 0.66, 0.03, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23225640, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.43, 0.0, 0.0], [-1.84, 0.8, 1.8, 0.66, 0.03, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23325657, [2.0, 0.63, 0.0, 0.61, 0.0, 0.71, 0.0, 2.47, 0.0, 0.0], [-2.0, 0.8, 1.94, 0.67, 0.03, 359.96, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23425375, [2.0, 0.63, 0.0, 0.61, 0.0, 0.65, 0.0, 2.42, 0.0, 0.0], [-2.47, 0.77, 1.22, 0.66, 0.03, 359.94, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23525460, [2.0, 0.62, 0.0, 0.61, 0.0, 0.65, 0.0, 2.42, 0.0, 0.0], [-2.72, 0.81, 0.7, 0.66, 0.03, 359.93, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23626358, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.73, 0.82, 0.68, 0.66, 0.03, 359.91, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23726089, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.42, 0.81, 1.4, 0.68, 0.03, 359.89, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23826017, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.28, 0.82, 1.75, 0.69, 0.03, 359.87, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23926821, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [-2.21, 0.81, 1.92, 0.7, 0.03, 359.84, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24026025, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [-2.17, 0.82, 2.01, 0.71, 0.03, 359.8, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24126426, [2.0, 0.63, 0.0, 0.61, 0.0, 0.65, 0.0, 2.45, 0.0, 0.0], [-2.48, 0.81, 1.32, 0.7, 0.03, 359.77, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24226324, [2.0, 0.63, 0.0, 0.61, 0.0, 0.65, 0.0, 2.45, 0.0, 0.0], [-2.72, 0.81, 0.74, 0.66, 0.03, 359.71, 0.0, 1.0], [0.28, 25.0, 0.0, 0.0])
(24326883, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.48, 0.0, 0.0], [-2.49, 0.82, 1.27, 0.69, 0.03, 359.68, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24426097, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [-2.31, 0.82, 1.68, 0.69, 0.03, 359.64, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24526098, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.22, 0.82, 1.9, 0.72, 0.03, 359.55, 0.0, 1.0], [0.35, 25.0, 0.0, 0.0])
(24626837, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.17, 0.84, 2.01, 0.7, 0.03, 359.5, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(24727517, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.43, 0.0, 0.0], [-2.15, 0.82, 2.06, 0.71, 0.03, 359.42, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(24827453, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [-2.14, 0.84, 2.07, 0.71, 0.03, 359.37, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(24927381, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.14, 0.83, 2.08, 0.73, 0.03, 359.24, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(25028124, [2.0, 0.62, 0.0, 0.61, 0.0, 0.69, 0.0, 2.47, 0.0, 0.0], [-2.39, 0.82, 1.6, 0.66, 0.03, 359.22, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(25128051, [2.0, 0.62, 0.0, 0.61, 0.0, 0.69, 0.0, 2.48, 0.0, 0.0], [-2.66, 0.84, 1.07, 0.73, 0.03, 359.15, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(25227477, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.4, 0.0, 0.0], [-2.54, 0.85, 1.28, 0.71, 0.03, 359.11, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(25327390, [2.0, 0.63, 0.0, 0.61, 0.0, 0.62, 0.0, 2.46, 0.0, 0.0], [-2.73, 0.84, 0.69, 0.72, 0.03, 359.04, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(25427362, [2.0, 0.63, 0.0, 0.6, 0.0, 0.62, 0.0, 2.45, 0.0, 0.0], [-2.85, 0.84, 0.32, 0.7, 0.03, 358.98, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(25527463, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [-2.52, 0.84, 1.13, 0.69, 0.03, 358.93, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(25627563, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.32, 0.84, 1.62, 0.74, 0.03, 358.84, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(25729145, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.43, 0.0, 0.0], [-2.22, 0.85, 1.86, 0.73, 0.03, 358.81, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(25829826, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.18, 0.87, 1.98, 0.72, 0.03, 358.71, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(25929249, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.49, 0.0, 0.0], [-2.16, 0.86, 2.04, 0.72, 0.03, 358.56, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(26029361, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.15, 0.86, 2.06, 0.72, 0.03, 358.45, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(26130252, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.15, 0.87, 2.08, 0.71, 0.03, 358.18, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(26229209, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.15, 0.87, 2.07, 0.72, 0.03, 358.03, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(26329234, [2.0, 0.63, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.16, 0.86, 2.07, 0.71, 0.03, 357.88, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(26429329, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.15, 0.86, 2.08, 0.71, 0.03, 357.79, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(26529369, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.14, 0.89, 2.09, 0.73, 0.03, 357.68, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(26629767, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [-2.14, 0.88, 2.09, 0.72, 0.03, 357.66, 0.03, 1.0], [0.2, 25.0, 0.0, 0.0])
(26731540, [2.0, 0.62, 0.0, 0.6, 0.0, 0.68, 0.0, 2.43, 0.0, 0.0], [-2.36, 0.89, 1.64, 0.73, 0.03, 357.58, 0.03, 1.0], [0.2, 25.0, 0.0, 0.0])
(26832727, [2.0, 0.62, 0.0, 0.6, 0.0, 0.63, 0.0, 2.46, 0.0, 0.0], [-2.67, 0.89, 0.88, 0.72, 0.03, 357.53, 0.03, 1.0], [0.2, 25.0, 0.0, 0.0])
(26931356, [2.0, 0.63, 0.0, 0.61, 0.0, 0.63, 0.0, 2.45, 0.0, 0.0], [-2.82, 0.89, 0.48, 0.73, 0.03, 357.52, 0.03, 1.0], [0.2, 25.0, 0.0, 0.0])
(27031881, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [-2.5, 0.89, 1.19, 0.72, 0.03, 357.4, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(27131825, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.31, 0.9, 1.65, 0.72, 0.03, 357.35, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(27231550, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.5, 0.0, 0.0], [-2.23, 0.91, 1.87, 0.71, 0.03, 357.26, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(27331599, [2.0, 0.63, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.17, 0.91, 1.99, 0.71, 0.03, 357.23, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(27432170, [2.0, 0.62, 0.0, 0.6, 0.0, 0.67, 0.0, 2.45, 0.0, 0.0], [-2.29, 0.89, 1.78, 0.74, 0.03, 357.15, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(27531856, [2.0, 0.62, 0.0, 0.6, 0.0, 0.67, 0.0, 2.48, 0.0, 0.0], [-2.62, 0.89, 1.08, 0.73, 0.03, 357.08, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(27631772, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.43, 0.0, 0.0], [-2.7, 0.9, 0.89, 0.69, 0.03, 357.05, 0.03, 1.0], [0.2, 25.0, 0.0, 0.0])
(27732381, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.42, 0.91, 1.5, 0.71, 0.03, 357.05, 0.03, 1.0], [0.2, 25.0, 0.0, 0.0])
(27832818, [2.0, 0.63, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [-2.28, 0.92, 1.79, 0.71, 0.03, 357.01, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(27932334, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.22, 0.97, 1.93, 0.63, 0.03, 356.9, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(28032351, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.17, 0.98, 2.02, 0.58, 0.03, 356.81, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(28132984, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.14, 1.02, 2.07, 0.49, 0.03, 356.74, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(28232622, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.42, 0.0, 0.0], [-2.14, 1.09, 2.08, 0.45, 0.03, 356.69, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(28332394, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [-2.14, 1.11, 2.09, 0.59, 0.03, 356.84, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(28432939, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.14, 1.11, 2.09, 0.59, 0.03, 356.81, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(28532340, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [-2.14, 1.17, 2.09, 0.55, 0.03, 356.82, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(28633151, [2.0, 0.62, 0.0, 0.6, 0.0, 0.64, 0.0, 2.47, 0.0, 0.0], [-2.37, 1.15, 1.58, 0.58, 0.03, 356.82, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(28733032, [2.0, 0.62, 0.0, 0.6, 0.0, 0.64, 0.0, 2.49, 0.0, 0.0], [-2.67, 1.16, 0.87, 0.58, 0.03, 356.81, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(28833693, [2.0, 0.62, 0.0, 0.6, 0.0, 0.65, 0.0, 2.48, 0.0, 0.0], [-2.82, 1.17, 0.53, 0.54, 0.03, 356.81, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(28932402, [2.0, 0.62, 0.0, 0.6, 0.0, 0.67, 0.0, 2.45, 0.0, 0.0], [-2.89, 1.19, 0.4, 0.54, 0.03, 356.81, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29032317, [2.0, 0.62, 0.0, 0.6, 0.0, 0.67, 0.0, 2.47, 0.0, 0.0], [-2.91, 1.2, 0.4, 0.55, 0.03, 356.8, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29133074, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [-2.83, 1.11, 0.58, 0.69, 0.03, 356.73, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29232299, [2.0, 0.62, 0.0, 0.61, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [-2.48, 1.11, 1.34, 0.69, 0.03, 356.69, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29332580, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [-2.3, 1.13, 1.73, 0.72, 0.03, 356.66, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29432607, [2.0, 0.62, 0.0, 0.6, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [-2.22, 1.11, 1.91, 0.72, 0.03, 356.65, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
