(18461451, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.79, 0.0, 0.89, 0.09, 0.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(18560366, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.79, 0.0, 0.9, 0.09, 0.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(18660286, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.79, 0.0, 0.9, 0.09, 0.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(18760464, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.79, 0.0, 0.9, 0.09, 0.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(18861959, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.79, 0.0, 0.9, 0.09, 0.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(18961019, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.79, 0.0, 0.9, 0.09, 0.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(19061716, [2.0, 0.58, 0.0, 0.56, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.79, 0.0, 0.9, 0.1, 0.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(19160841, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.78, 0.0, 0.9, 0.1, 0.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(19261421, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.78, 0.0, 0.89, 0.1, 0.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(19360911, [2.0, 0.59, 0.0, 0.56, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.79, 0.0, 0.9, 0.1, 0.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
