(31183684, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.26, 359.42, 359.44, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(36632398, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.26, 359.29, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(36732274, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.26, 359.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(36834257, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.26, 359.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(36934392, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.25, 359.27, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37036980, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.25, 359.27, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37137329, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.24, 359.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37257914, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.24, 359.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37356908, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.24, 359.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37456965, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.24, 359.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37556900, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.23, 359.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37664958, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.23, 359.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37765516, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.22, 359.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37865486, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.22, 359.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(37965397, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.22, 359.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38065375, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.21, 359.23, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38166263, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.21, 359.23, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38266258, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.8, 0.0, 0.28, 359.21, 359.23, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38366134, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.2, 359.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38466454, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.2, 359.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38566309, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.28, 359.19, 359.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38666105, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.19, 359.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38769753, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.19, 359.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38869813, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.19, 359.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(38971671, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.19, 359.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39072007, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.19, 359.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39171675, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.18, 359.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39271671, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.18, 359.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39375818, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.18, 359.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39475828, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.81, 0.0, 0.28, 359.18, 359.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39575888, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.27, 359.17, 359.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39675793, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.27, 359.17, 359.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39780308, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.27, 359.17, 359.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39878465, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.27, 359.17, 359.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(39980813, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.83, 0.0, 0.27, 359.16, 359.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40080663, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.27, 359.16, 359.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40180781, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.26, 359.16, 359.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40280762, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.26, 359.16, 359.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40380773, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.26, 359.15, 359.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40480849, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.26, 359.15, 359.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40580955, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.27, 359.15, 359.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40680804, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.82, 0.0, 0.26, 359.14, 359.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(40780778, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.83, 0.0, 0.26, 359.14, 359.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42282410, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.11, 359.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42382395, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.11, 359.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42483431, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.11, 359.13, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42582404, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.11, 359.13, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42682472, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.11, 359.13, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42782527, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.11, 359.13, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42882481, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.1, 359.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42983060, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.1, 359.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43082252, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.24, 359.1, 359.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43182651, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.24, 359.1, 359.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43282427, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.24, 359.09, 359.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43382186, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.24, 359.09, 359.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43482307, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.24, 359.09, 359.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43582493, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.08, 359.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43685416, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.08, 359.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43785069, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.24, 359.08, 359.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43885419, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.08, 359.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43984867, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.08, 359.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(44084889, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.07, 359.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(44185095, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.07, 359.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(44284879, [2.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.07, 359.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(44384884, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.07, 359.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(44484899, [1.0, 0.74, 0.0, 3.6, 0.0, 3.6, 0.0, 3.6, 0.0, 0.0], [0.0, 0.84, 0.0, 0.25, 359.07, 359.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
