(299846435, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.91, 0.0, 0.0], [0.0, 0.03, 0.0, -0.44, 69.69, 69.69, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(299945733, [2.0, 0.77, 0.0, 0.83, 0.0, 3.6, 0.0, 0.91, 0.0, 0.0], [0.0, 0.03, 0.0, -0.44, 69.69, 69.69, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300045884, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.9, 0.0, 0.0], [0.0, 0.03, 0.0, -0.44, 69.7, 69.7, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300145718, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.9, 0.0, 0.0], [0.0, 0.02, 0.0, -0.43, 69.7, 69.7, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300245744, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.91, 0.0, 0.0], [0.0, 0.02, 0.0, -0.43, 69.71, 69.71, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300345699, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.91, 0.0, 0.0], [0.0, 0.02, 0.0, -0.42, 69.71, 69.71, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300446009, [2.0, 0.77, 0.0, 0.83, 0.0, 3.6, 0.0, 0.9, 0.0, 0.0], [0.0, 0.02, 0.0, -0.42, 69.72, 69.72, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300545675, [2.0, 0.77, 0.0, 0.83, 0.0, 3.6, 0.0, 0.9, 0.0, 0.0], [0.0, 0.02, 0.0, -0.42, 69.72, 69.72, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300645645, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.9, 0.0, 0.0], [0.0, 0.03, 0.0, -0.41, 69.72, 69.73, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300745618, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.9, 0.0, 0.0], [0.0, 0.02, 0.0, -0.41, 69.73, 69.73, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300845731, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.91, 0.0, 0.0], [0.0, 0.03, 0.0, -0.41, 69.73, 69.73, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(300945530, [2.0, 0.77, 0.0, 0.82, 0.0, 3.6, 0.0, 0.91, 0.0, 0.0], [0.0, 0.03, 0.0, -0.4, 69.73, 69.73, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
