(18372275, [2.0, 0.64, 0.0, 0.55, 0.0, 0.89, 0.0, 2.54, 0.0, 0.0], [0.0, 0.52, 0.0, 0.68, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20277472, [2.0, 0.64, 0.0, 0.55, 0.0, 0.85, 0.0, 3.6, 0.0, 0.0], [0.0, 0.53, 0.0, 0.65, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20377502, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.53, 0.0, 0.65, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20477765, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.54, 0.0, 0.65, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20577779, [2.0, 0.64, 0.0, 0.55, 0.0, 0.82, 0.0, 2.53, 0.0, 0.0], [0.0, 0.54, 0.0, 0.64, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20677834, [2.0, 0.64, 0.0, 0.55, 0.0, 0.82, 0.0, 2.5, 0.0, 0.0], [0.0, 0.54, 0.0, 0.64, 359.98, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20777841, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.5, 0.0, 0.0], [0.0, 0.53, 0.0, 0.65, 359.99, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20877837, [2.0, 0.64, 0.0, 0.55, 0.0, 0.81, 0.0, 2.49, 0.0, 0.0], [0.0, 0.53, 0.0, 0.65, 359.98, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(20977721, [2.0, 0.64, 0.0, 0.55, 0.0, 0.81, 0.0, 2.51, 0.0, 0.0], [0.0, 0.52, 0.0, 0.67, 359.95, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21077951, [2.0, 0.64, 0.0, 0.55, 0.0, 0.84, 0.0, 2.51, 0.0, 0.0], [0.0, 0.53, 0.0, 0.67, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21178039, [2.0, 0.64, 0.0, 0.55, 0.0, 0.84, 0.0, 2.52, 0.0, 0.0], [0.0, 0.54, 0.0, 0.65, 359.95, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21277903, [2.0, 0.64, 0.0, 0.55, 0.0, 0.82, 0.0, 2.5, 0.0, 0.0], [0.0, 0.54, 0.0, 0.65, 359.94, 359.96, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21377973, [2.0, 0.64, 0.0, 0.55, 0.0, 0.8, 0.0, 2.53, 0.0, 0.0], [0.0, 0.53, 0.0, 0.64, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21478700, [2.0, 0.64, 0.0, 0.55, 0.0, 0.81, 0.0, 2.51, 0.0, 0.0], [0.0, 0.53, 0.0, 0.65, 359.94, 359.95, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21577763, [2.0, 0.64, 0.0, 0.55, 0.0, 0.81, 0.0, 2.5, 0.0, 0.0], [0.0, 0.54, 0.0, 0.65, 359.94, 359.96, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21677823, [2.0, 0.64, 0.0, 0.55, 0.0, 0.8, 0.0, 2.48, 0.0, 0.0], [0.0, 0.53, 0.0, 0.63, 359.96, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21777679, [2.0, 0.64, 0.0, 0.55, 0.0, 0.79, 0.0, 2.48, 0.0, 0.0], [0.0, 0.53, 0.0, 0.64, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21879881, [2.0, 0.64, 0.0, 0.55, 0.0, 0.79, 0.0, 2.52, 0.0, 0.0], [0.0, 0.53, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(21978937, [2.0, 0.64, 0.0, 0.55, 0.0, 0.81, 0.0, 2.52, 0.0, 0.0], [0.0, 0.53, 0.0, 0.62, 359.94, 359.96, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22079163, [2.0, 0.64, 0.0, 0.55, 0.0, 0.84, 0.0, 2.52, 0.0, 0.0], [0.0, 0.54, 0.0, 0.63, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22178916, [2.0, 0.63, 0.0, 0.55, 0.0, 0.84, 0.0, 2.52, 0.0, 0.0], [0.0, 0.53, 0.0, 0.63, 359.95, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22278990, [2.0, 0.64, 0.0, 0.55, 0.0, 0.88, 0.0, 2.54, 0.0, 0.0], [0.0, 0.53, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22379120, [2.0, 0.64, 0.0, 0.55, 0.0, 0.89, 0.0, 2.54, 0.0, 0.0], [0.0, 0.53, 0.0, 0.63, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22478878, [2.0, 0.64, 0.0, 0.55, 0.0, 0.94, 0.0, 2.55, 0.0, 0.0], [0.0, 0.55, 0.0, 0.63, 359.96, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22579504, [2.0, 0.64, 0.0, 0.54, 0.0, 0.94, 0.0, 2.54, 0.0, 0.0], [0.0, 0.54, 0.0, 0.62, 359.97, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22679259, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.5, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22780182, [2.0, 0.64, 0.0, 0.55, 0.0, 0.98, 0.0, 2.53, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22879994, [2.0, 0.64, 0.0, 0.55, 0.0, 0.98, 0.0, 2.51, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(22980111, [2.0, 0.64, 0.0, 0.55, 0.0, 1.0, 0.0, 2.52, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23080070, [2.0, 0.64, 0.0, 0.55, 0.0, 1.0, 0.0, 2.53, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.95, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23180106, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.55, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.99, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23280038, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.51, 0.0, 0.0], [0.0, 0.56, 0.0, 0.62, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23379966, [2.0, 0.64, 0.0, 0.55, 0.0, 0.98, 0.0, 2.52, 0.0, 0.0], [0.0, 0.56, 0.0, 0.62, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23479924, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.5, 0.0, 0.0], [0.0, 0.55, 0.0, 0.61, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23580166, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.52, 0.0, 0.0], [0.0, 0.56, 0.0, 0.61, 359.95, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23679873, [2.0, 0.64, 0.0, 0.55, 0.0, 0.96, 0.0, 2.52, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23780695, [2.0, 0.64, 0.0, 0.55, 0.0, 0.96, 0.0, 2.52, 0.0, 0.0], [0.0, 0.56, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23880642, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.52, 0.0, 0.0], [0.0, 0.55, 0.0, 0.62, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23979994, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.5, 0.0, 0.0], [0.0, 0.55, 0.0, 0.63, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24079805, [2.0, 0.64, 0.0, 0.55, 0.0, 0.99, 0.0, 2.5, 0.0, 0.0], [0.0, 0.56, 0.0, 0.62, 359.99, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24180022, [2.0, 0.64, 0.0, 0.55, 0.0, 0.98, 0.0, 2.51, 0.0, 0.0], [0.0, 0.56, 0.0, 0.63, 359.96, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24280090, [2.0, 0.64, 0.0, 0.55, 0.0, 0.96, 0.0, 2.55, 0.0, 0.0], [0.0, 0.56, 0.0, 0.63, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24380708, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.49, 0.0, 0.0], [0.0, 0.56, 0.0, 0.63, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24480370, [2.0, 0.64, 0.0, 0.55, 0.0, 0.96, 0.0, 2.49, 0.0, 0.0], [0.0, 0.56, 0.0, 0.62, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24580057, [2.0, 0.64, 0.0, 0.55, 0.0, 0.96, 0.0, 3.6, 0.0, 0.0], [0.0, 0.56, 0.0, 0.63, 359.98, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24680101, [2.0, 0.64, 0.0, 0.55, 0.0, 0.94, 0.0, 2.51, 0.0, 0.0], [0.0, 0.57, 0.0, 0.62, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24780799, [2.0, 0.64, 0.0, 0.55, 0.0, 0.98, 0.0, 2.53, 0.0, 0.0], [0.0, 0.56, 0.0, 0.63, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24880131, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.53, 0.0, 0.0], [0.0, 0.56, 0.0, 0.63, 359.96, 359.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24980604, [2.0, 0.64, 0.0, 0.55, 0.0, 0.96, 0.0, 2.51, 0.0, 0.0], [0.0, 0.57, 0.0, 0.61, 359.98, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25080648, [2.0, 0.64, 0.0, 0.55, 0.0, 0.98, 0.0, 2.52, 0.0, 0.0], [0.0, 0.57, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25180541, [2.0, 0.64, 0.0, 0.55, 0.0, 0.96, 0.0, 2.5, 0.0, 0.0], [0.0, 0.58, 0.0, 0.62, 359.97, 359.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25281443, [2.0, 0.64, 0.0, 0.55, 0.0, 0.97, 0.0, 2.54, 0.0, 0.0], [0.0, 0.58, 0.0, 0.62, 359.96, 359.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25380515, [2.0, 0.64, 0.0, 0.55, 0.0, 0.99, 0.0, 2.52, 0.0, 0.0], [0.0, 0.58, 0.0, 0.61, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25480770, [2.0, 0.64, 0.0, 0.54, 0.0, 0.99, 0.0, 2.52, 0.0, 0.0], [0.0, 0.58, 0.0, 0.62, 359.98, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29584440, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.54, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29684514, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.5, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29787118, [2.0, 0.64, 0.0, 0.55, 0.0, 0.68, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29889781, [2.0, 0.64, 0.0, 0.55, 0.0, 0.7, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.71, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29989813, [2.0, 0.64, 0.0, 0.55, 0.0, 0.7, 0.0, 2.49, 0.0, 0.0], [0.0, 0.58, 0.0, 0.71, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30089743, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.5, 0.0, 0.0], [0.0, 0.58, 0.0, 0.71, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30189698, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.5, 0.0, 0.0], [0.0, 0.58, 0.0, 0.71, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30289842, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30389777, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30489759, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30589843, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30689876, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.48, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30789830, [2.0, 0.64, 0.0, 0.55, 0.0, 0.62, 0.0, 2.48, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30889858, [2.0, 0.64, 0.0, 0.55, 0.0, 0.62, 0.0, 2.5, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30989874, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31089847, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31189875, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31289843, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.5, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31389907, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.49, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31489806, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31589795, [2.0, 0.64, 0.0, 0.54, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31689828, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.49, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31789782, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.53, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31889794, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31989849, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.58, 0.0, 0.69, 0.02, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32089838, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.57, 0.0, 0.7, 0.04, 0.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32189741, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.58, 0.0, 0.7, 0.02, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32292393, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.59, 0.0, 0.69, 0.0, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32392407, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.58, 0.0, 0.69, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32492439, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.58, 0.0, 0.68, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32592473, [2.0, 0.64, 0.0, 0.55, 0.0, 0.7, 0.0, 2.49, 0.0, 0.0], [0.0, 0.59, 0.0, 0.68, 359.99, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32692882, [2.0, 0.64, 0.0, 0.55, 0.0, 0.7, 0.0, 2.49, 0.0, 0.0], [0.0, 0.58, 0.0, 0.68, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32792513, [2.0, 0.64, 0.0, 0.55, 0.0, 0.69, 0.0, 3.6, 0.0, 0.0], [0.0, 0.58, 0.0, 0.69, 359.99, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32892388, [2.0, 0.64, 0.0, 0.55, 0.0, 0.78, 0.0, 2.54, 0.0, 0.0], [0.0, 0.58, 0.0, 0.68, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32992438, [2.0, 0.64, 0.0, 0.55, 0.0, 0.92, 0.0, 2.5, 0.0, 0.0], [0.0, 0.58, 0.0, 0.69, 359.99, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33092403, [2.0, 0.64, 0.0, 0.55, 0.0, 0.92, 0.0, 2.53, 0.0, 0.0], [0.0, 0.59, 0.0, 0.68, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33192328, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.59, 0.0, 0.69, 359.99, 0.0, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33292499, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.69, 0.01, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33392440, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.52, 0.0, 0.0], [0.0, 0.58, 0.0, 0.69, 0.01, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33492289, [2.0, 0.64, 0.0, 0.55, 0.0, 0.9, 0.0, 2.52, 0.0, 0.0], [0.0, 0.59, 0.0, 0.68, 0.02, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33592331, [2.0, 0.64, 0.0, 0.55, 0.0, 0.91, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.69, 0.0, 0.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33692435, [2.0, 0.64, 0.0, 0.55, 0.0, 0.86, 0.0, 2.53, 0.0, 0.0], [0.0, 0.59, 0.0, 0.68, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33792375, [2.0, 0.64, 0.0, 0.55, 0.0, 0.95, 0.0, 2.53, 0.0, 0.0], [0.0, 0.59, 0.0, 0.68, 0.02, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33892373, [2.0, 0.64, 0.0, 0.55, 0.0, 0.93, 0.0, 2.48, 0.0, 0.0], [0.0, 0.59, 0.0, 0.68, 0.02, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33992690, [2.0, 0.64, 0.0, 0.55, 0.0, 0.9, 0.0, 2.48, 0.0, 0.0], [0.0, 0.58, 0.0, 0.68, 0.03, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34092425, [2.0, 0.64, 0.0, 0.55, 0.0, 0.9, 0.0, 2.5, 0.0, 0.0], [0.0, 0.6, 0.0, 0.69, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34192307, [2.0, 0.64, 0.0, 0.55, 0.0, 3.6, 0.0, 2.51, 0.0, 0.0], [0.0, 0.6, 0.0, 0.69, 0.02, 0.03, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34292541, [2.0, 0.64, 0.0, 0.55, 0.0, 0.88, 0.0, 2.51, 0.0, 0.0], [0.0, 0.59, 0.0, 0.7, 0.01, 0.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
