(34496797, [2.0, 0.6, 0.0, 0.55, 0.0, 0.88, 0.0, 2.24, 0.0, 0.0], [0.0, 0.59, 0.0, 0.08, 61.83, 61.84, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34597461, [2.0, 0.6, 0.0, 0.55, 0.0, 2.39, 0.0, 2.25, 0.0, 0.0], [0.0, 0.58, 0.0, 0.08, 61.83, 61.83, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34697624, [2.0, 0.6, 0.0, 0.55, 0.0, 2.14, 0.0, 2.23, 0.0, 0.0], [0.0, 0.58, 0.0, 0.08, 61.82, 61.83, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34797301, [2.0, 0.6, 0.0, 0.55, 0.0, 1.72, 0.0, 2.21, 0.0, 0.0], [0.0, 0.58, 0.0, 0.08, 61.82, 61.82, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34897386, [2.0, 0.6, 0.0, 0.55, 0.0, 1.42, 0.0, 2.21, 0.0, 0.0], [0.0, 0.58, 0.0, 0.09, 61.81, 61.82, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(34997384, [2.0, 0.6, 0.0, 0.55, 0.0, 1.42, 0.0, 2.17, 0.0, 0.0], [0.0, 0.58, 0.0, 0.09, 61.81, 61.81, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(35097830, [2.0, 0.6, 0.0, 0.55, 0.0, 2.63, 0.0, 2.21, 0.0, 0.0], [0.0, 0.59, 0.0, 0.09, 61.8, 61.81, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(35197848, [2.0, 0.6, 0.0, 0.55, 0.0, 2.95, 0.0, 2.21, 0.0, 0.0], [0.0, 0.59, 0.0, 0.09, 61.8, 61.8, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(35297302, [2.0, 0.6, 0.0, 0.55, 0.0, 3.3, 0.0, 2.22, 0.0, 0.0], [0.0, 0.59, 0.0, 0.09, 61.79, 61.8, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(35397461, [2.0, 0.6, 0.0, 0.55, 0.0, 3.4, 0.0, 2.22, 0.0, 0.0], [0.0, 0.59, 0.0, 0.09, 61.79, 61.8, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(35497710, [2.0, 0.6, 0.0, 0.55, 0.0, 2.55, 0.0, 2.22, 0.0, 0.0], [0.0, 0.59, 0.0, 0.09, 61.78, 61.79, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(35597488, [2.0, 0.6, 0.0, 0.55, 0.0, 2.55, 0.0, 2.22, 0.0, 0.0], [0.0, 0.6, 0.0, 0.09, 61.78, 61.79, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(35697355, [2.0, 0.6, 0.0, 0.55, 0.0, 2.21, 0.0, 2.22, 0.0, 0.0], [0.0, 0.6, 0.0, 0.09, 61.77, 61.78, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
