(68208583, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.21, 0.0, 0.49, 351.45, 351.46, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(70409709, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 338.64, 338.65, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(70509110, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.49, 338.47, 338.48, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(70609135, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.49, 338.04, 338.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(70709202, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.51, 337.78, 337.79, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(70809253, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.5, 337.65, 337.66, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(70909072, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.49, 337.59, 337.6, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71009065, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 337.56, 337.58, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71109076, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.44, 337.53, 337.54, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71209017, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.42, 337.47, 337.48, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71309033, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.42, 337.39, 337.4, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71409369, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.43, 337.35, 337.36, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71509179, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.42, 337.33, 337.34, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71609231, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.45, 337.24, 337.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71709512, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.47, 337.21, 337.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71809208, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.52, 337.22, 337.23, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(71909188, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.5, 337.2, 337.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72009221, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.48, 337.13, 337.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72109179, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.47, 337.14, 337.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72209181, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.48, 337.11, 337.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72309117, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.49, 337.07, 337.08, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72409041, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.5, 337.06, 337.07, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72509150, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.5, 337.06, 337.07, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72609061, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.5, 337.04, 337.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72709201, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.53, 337.04, 337.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72809151, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.57, 337.09, 337.1, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(72909199, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.52, 337.05, 337.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73009236, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.52, 337.0, 337.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73109178, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.6, 337.01, 337.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73209207, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.47, 337.05, 337.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73309079, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.53, 337.0, 337.01, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73409110, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.51, 336.96, 336.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73509165, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.5, 336.93, 336.94, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73609091, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.49, 336.9, 336.91, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73709163, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.87, 336.88, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73809068, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.84, 336.85, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(73909092, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.81, 336.82, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74009144, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.78, 336.79, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74109620, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.48, 336.76, 336.77, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74209220, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.49, 336.73, 336.74, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74309231, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.49, 336.7, 336.72, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74409299, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.49, 336.68, 336.69, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74509167, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.49, 336.65, 336.66, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74609439, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.49, 336.63, 336.64, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74709080, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.49, 336.6, 336.61, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74809044, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.49, 336.57, 336.58, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(74909078, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.55, 336.56, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75009104, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.51, 336.52, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75109285, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.49, 336.49, 336.5, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75209040, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.46, 336.47, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75309122, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.43, 336.44, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75409335, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.4, 336.41, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75509164, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.37, 336.38, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75609151, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.49, 336.34, 336.35, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75709163, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.48, 336.32, 336.33, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75810054, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.29, 336.3, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(75909235, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.27, 336.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76009160, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.24, 336.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76109016, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.21, 336.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76209131, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.18, 336.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76309171, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.16, 336.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76409192, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.13, 336.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76509270, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.1, 336.11, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76609082, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.07, 336.08, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76709052, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.04, 336.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76809043, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 336.01, 336.02, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(76909053, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 335.98, 335.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77009254, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 335.96, 335.97, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77109250, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 335.92, 335.94, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77209264, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 335.9, 335.91, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77309170, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 335.87, 335.88, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77409211, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.48, 335.84, 335.85, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77509212, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.45, 335.87, 335.88, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77609434, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.47, 335.79, 335.8, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77709165, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.45, 335.79, 335.81, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77809084, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.52, 335.62, 335.63, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(77909076, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.5, 335.33, 335.34, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78009223, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.49, 335.26, 335.27, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78109091, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.5, 335.2, 335.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78209107, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.5, 335.11, 335.12, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78309553, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.49, 334.97, 334.98, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78409281, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.5, 334.75, 334.77, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78509172, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.51, 334.65, 334.66, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78609184, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.5, 334.44, 334.45, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78709224, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.5, 334.18, 334.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78809172, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.51, 334.07, 334.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(78909215, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.51, 333.98, 333.99, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79009124, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.51, 333.95, 333.96, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79109224, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.51, 333.92, 333.93, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79209214, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.51, 333.88, 333.89, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79309445, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.52, 333.84, 333.85, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79409040, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.54, 333.78, 333.79, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79509425, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.54, 333.13, 333.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79609044, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.52, 332.81, 332.82, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79709056, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.52, 332.63, 332.64, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79809163, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.48, 332.41, 332.42, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(79909202, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.47, 332.4, 332.41, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(80009271, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.43, 332.54, 332.55, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
