(38240942, [2.0, 0.85, 0.0, 0.68, 0.0, 0.36, 0.0, 2.38, 0.0, 0.0], [0.0, 0.81, 0.0, 0.58, 359.07, 359.09, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(50340932, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.38, 0.0, 0.0], [0.0, 0.75, 0.0, 0.59, 359.03, 359.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(50440976, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.37, 0.0, 0.0], [0.0, 0.75, 0.0, 0.59, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(50540903, [2.0, 0.85, 0.0, 0.68, 0.0, 3.6, 0.0, 2.35, 0.0, 0.0], [0.0, 0.75, 0.0, 0.59, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(50640793, [2.0, 0.85, 0.0, 0.68, 0.0, 3.6, 0.0, 2.37, 0.0, 0.0], [0.0, 0.74, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(50741167, [2.0, 0.85, 0.0, 0.67, 0.0, 3.6, 0.0, 2.37, 0.0, 0.0], [0.0, 0.74, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(50841018, [2.0, 0.85, 0.0, 0.67, 0.0, 3.6, 0.0, 2.39, 0.0, 0.0], [0.0, 0.74, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(50941001, [2.0, 0.85, 0.0, 0.67, 0.0, 0.38, 0.0, 2.38, 0.0, 0.0], [0.0, 0.74, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51040938, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.38, 0.0, 0.0], [0.0, 0.74, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51140947, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.37, 0.0, 0.0], [0.0, 0.74, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51240972, [2.0, 0.85, 0.0, 0.68, 0.0, 3.6, 0.0, 2.37, 0.0, 0.0], [0.0, 0.74, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51340972, [2.0, 0.85, 0.0, 0.68, 0.0, 3.6, 0.0, 2.37, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51440958, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.36, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51540877, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.37, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51640917, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51741054, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51840862, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.38, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(51940787, [2.0, 0.85, 0.0, 0.68, 0.0, 0.38, 0.0, 2.36, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52040926, [2.0, 0.85, 0.0, 0.68, 0.0, 3.6, 0.0, 2.37, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52140829, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52240884, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52340990, [2.0, 0.85, 0.0, 0.67, 0.0, 0.39, 0.0, 2.36, 0.0, 0.0], [0.0, 0.73, 0.0, 0.58, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52440934, [2.0, 0.85, 0.0, 0.68, 0.0, 3.6, 0.0, 2.36, 0.0, 0.0], [0.0, 0.73, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52540888, [2.0, 0.85, 0.0, 0.67, 0.0, 0.4, 0.0, 2.36, 0.0, 0.0], [0.0, 0.73, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52640967, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [0.0, 0.73, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52741042, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52840968, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(52940976, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53040953, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.36, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53140955, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53240966, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53340997, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53440971, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.39, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53540824, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53640854, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.72, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53741030, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [0.0, 0.73, 0.0, 0.56, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53840892, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [0.0, 0.73, 0.0, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(53940857, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [-0.84, 0.72, -1.19, 0.57, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54041714, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [-1.26, 0.73, -1.82, 0.56, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54141039, [2.0, 0.85, 0.0, 0.68, 0.0, 0.4, 0.0, 2.38, 0.0, 0.0], [-1.48, 0.73, -2.12, 0.56, 359.04, 359.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54241033, [2.0, 0.85, 0.0, 0.68, 0.0, 0.4, 0.0, 2.37, 0.0, 0.0], [-1.6, 0.73, -2.27, 0.56, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54340972, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [-1.64, 0.73, -2.35, 0.56, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54441068, [2.0, 0.85, 0.0, 0.68, 0.0, 0.4, 0.0, 2.36, 0.0, 0.0], [-1.67, 0.73, -2.38, 0.56, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54541201, [2.0, 0.85, 0.0, 0.68, 0.0, 0.4, 0.0, 2.37, 0.0, 0.0], [-1.68, 0.73, -2.4, 0.55, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54641018, [2.0, 0.85, 0.0, 0.67, 0.0, 0.39, 0.0, 2.38, 0.0, 0.0], [-1.7, 0.73, -2.4, 0.55, 359.04, 359.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54741642, [2.0, 0.85, 0.0, 0.68, 0.0, 0.39, 0.0, 2.37, 0.0, 0.0], [-1.7, 0.73, -2.41, 0.55, 359.04, 359.06, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54842006, [2.0, 0.85, 0.0, 0.67, 0.0, 0.4, 0.0, 2.39, 0.0, 0.0], [-1.71, 0.73, -2.4, 0.55, 359.04, 359.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(54940967, [2.0, 0.85, 0.0, 0.68, 0.0, 0.4, 0.0, 2.36, 0.0, 0.0], [-1.71, 0.73, -2.41, 0.55, 359.04, 359.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(55040992, [2.0, 0.85, 0.0, 0.67, 0.0, 0.4, 0.0, 2.39, 0.0, 0.0], [-1.72, 0.73, -2.4, 0.55, 359.04, 359.05, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
