(22056020, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.62, 358.73, 358.74, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23557703, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.55, 358.57, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23657723, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.54, 358.55, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23757676, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.53, 358.54, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23858147, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.52, 358.53, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23957670, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.5, 358.52, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24057667, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.49, 358.5, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24157670, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.48, 358.49, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24257669, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.47, 358.48, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24358769, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.46, 358.47, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24457749, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.44, 358.45, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24557707, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.15, 0.0, 0.6, 358.43, 358.44, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24657696, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.61, 358.41, 358.42, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24757671, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.61, 358.4, 358.41, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24857731, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.61, 358.39, 358.4, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24958115, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.61, 358.38, 358.39, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25057777, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.61, 358.37, 358.38, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25157744, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.62, 358.36, 358.37, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25257684, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.62, 358.34, 358.36, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25357669, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.62, 358.34, 358.35, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25457755, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.62, 358.32, 358.33, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25557728, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.62, 358.31, 358.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25657719, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.62, 358.3, 358.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25757696, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.62, 358.29, 358.3, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25858054, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.16, 0.0, 0.45, 356.48, 356.49, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25957819, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.17, 0.0, 0.59, 356.47, 356.49, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26057736, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.61, 356.46, 356.47, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26157674, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.62, 356.45, 356.46, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26257735, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.63, 356.44, 356.45, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26359237, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.63, 356.43, 356.44, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26457762, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.64, 356.4, 356.41, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26557742, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.64, 356.39, 356.4, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26657686, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.69, 356.43, 356.44, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26757722, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.7, 356.45, 356.46, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26858312, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.08, 0.0, 0.69, 356.4, 356.41, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26957721, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.67, 356.35, 356.36, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27057689, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.64, 356.37, 356.38, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27157717, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.64, 356.37, 356.38, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27258642, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.06, 0.0, 0.72, 356.45, 356.46, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27357845, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05, 0.0, 0.71, 356.39, 356.4, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27458162, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.07, 0.0, 0.69, 356.39, 356.4, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27557800, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.65, 356.38, 356.39, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27657695, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.67, 356.47, 356.48, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27757679, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.09, 0.0, 0.65, 356.45, 356.46, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27857666, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.64, 356.44, 356.45, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27958485, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.63, 356.44, 356.45, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28057711, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.62, 356.43, 356.44, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28157979, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.61, 356.46, 356.47, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28257848, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.65, 356.67, 356.68, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28358004, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.65, 356.73, 356.75, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28457829, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.66, 356.61, 356.62, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28557883, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.64, 356.55, 356.56, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28658457, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.62, 356.56, 356.57, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28758141, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.62, 356.55, 356.56, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28857892, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.63, 356.53, 356.54, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28957684, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.63, 356.52, 356.53, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29057704, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.62, 356.51, 356.52, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29157669, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.13, 0.0, 0.63, 356.48, 356.49, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29257750, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.63, 356.45, 356.46, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29357690, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.05, 0.0, 0.83, 357.38, 357.39, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29457742, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.1, 0.0, 0.68, 358.83, 358.84, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29557681, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.11, 0.0, 0.76, 358.65, 358.66, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29657848, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12, 0.0, 0.82, 359.02, 359.03, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29757677, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.94, 358.61, 358.62, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29857691, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2, 0.0, 1.47, 358.28, 358.29, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(29957936, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 2.86, 358.06, 358.07, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30057691, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.33, 0.0, 4.66, 357.47, 357.48, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30157673, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.54, 0.0, 3.69, 357.29, 357.3, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30257681, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.49, 0.0, 1.06, 358.11, 358.12, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30357688, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.24, 0.0, 0.68, 358.58, 358.59, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30457755, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22, 0.0, 0.66, 358.88, 358.89, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30557718, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.63, 359.1, 359.11, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30657697, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.16, 0.0, 0.6, 359.29, 359.3, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30758061, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.16, 0.0, 0.6, 359.34, 359.35, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30857687, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.61, 0.39, 0.39, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(30957680, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.27, 0.0, 0.77, 4.33, 4.33, 0.01, 1.0], [0.2, 25.0, 0.0, 0.0])
(31058212, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.21, 0.0, 0.63, 7.08, 7.08, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(31157859, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22, 0.0, 0.64, 7.61, 7.61, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(31258666, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22, 0.0, 0.65, 7.65, 7.65, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(31357688, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.23, 0.0, 0.64, 7.08, 7.08, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(31457752, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.22, 0.0, 0.71, 5.29, 5.29, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(31557693, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.65, 3.88, 3.88, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(31657700, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.64, 3.08, 3.08, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(31757706, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.14, 0.0, 0.63, 2.91, 2.91, 0.02, 1.0], [0.2, 25.0, 0.0, 0.0])
(41257798, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.41, 3.41, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(41357999, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.4, 3.4, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(41457767, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.38, 3.38, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(41557711, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.37, 3.37, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(41657709, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.36, 3.37, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(41760121, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.36, 3.36, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(41859319, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.34, 3.35, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(41960149, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.59, 3.33, 3.34, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42059489, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.6, 3.33, 3.33, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42159427, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.6, 3.32, 3.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42259432, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.61, 3.31, 3.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42359471, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.61, 3.3, 3.3, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42460232, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.61, 3.28, 3.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42559319, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.6, 3.27, 3.27, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42659472, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.61, 3.26, 3.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42759311, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.61, 3.25, 3.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42859487, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.61, 3.24, 3.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(42959423, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.61, 3.22, 3.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43059791, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.18, 0.0, 0.62, 3.21, 3.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43159295, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.62, 3.2, 3.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(43259769, [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.19, 0.0, 0.62, 3.19, 3.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
