(21995985, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.48, 0.0, 0.0], [0.0, 0.79, 0.0, 0.45, 0.12, 0.13, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23097888, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.45, 0.13, 0.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23197885, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.45, 0.13, 0.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23297971, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.44, 0.13, 0.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23398016, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.44, 0.13, 0.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23497923, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.44, 0.13, 0.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23597922, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.44, 0.14, 0.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23697728, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.44, 0.14, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23797800, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.44, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23898077, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.79, 0.0, 0.44, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(23997905, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.44, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24097753, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.44, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24197928, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.44, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24297866, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.44, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24397868, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.79, 0.0, 0.46, 0.21, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24497931, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.78, 0.0, 0.5, 0.16, 0.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24597911, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.53, 0.16, 0.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24697875, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.53, 0.17, 0.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24797975, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.78, 0.0, 0.54, 0.16, 0.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24897893, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(24998394, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.78, 0.0, 0.54, 0.14, 0.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25097827, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.78, 0.0, 0.55, 0.14, 0.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25197927, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.78, 0.0, 0.55, 0.14, 0.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25297925, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.78, 0.0, 0.54, 0.14, 0.15, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25397759, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.78, 0.0, 0.55, 0.13, 0.14, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25497916, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.78, 0.0, 0.54, 0.16, 0.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25597892, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.78, 0.0, 0.55, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25697860, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.78, 0.0, 0.55, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25797789, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.55, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25897900, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.48, 0.0, 0.0], [0.0, 0.79, 0.0, 0.55, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(25997871, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.16, 0.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26097955, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.15, 0.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26197886, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.15, 0.16, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26298063, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.78, 0.0, 0.54, 0.16, 0.17, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26397898, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.17, 0.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26497880, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.79, 0.0, 0.53, 0.17, 0.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26597904, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.17, 0.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26697791, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.17, 0.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26797781, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.18, 0.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26897896, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.53, 0.19, 0.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(26998029, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.8, 0.0, 0.53, 0.17, 0.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27097752, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.17, 0.18, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27197962, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.54, 0.19, 0.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27298071, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.54, 0.18, 0.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27397725, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.55, 0.19, 0.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27497811, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.56, 0.18, 0.19, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27597903, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.56, 0.19, 0.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27697927, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.55, 0.21, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27797951, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.56, 0.19, 0.2, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27898632, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.56, 0.2, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(27997873, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.57, 0.21, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28097979, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.57, 0.21, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28197925, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.81, 0.0, 0.57, 0.21, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28297912, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.81, 0.0, 0.58, 0.2, 0.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28397929, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.58, 0.21, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28497932, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.23, 0.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28598043, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.57, 0.21, 0.22, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28697765, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.2, 0.21, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28797849, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.22, 0.23, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28897980, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.22, 0.23, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(28997896, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.58, 0.23, 0.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29097742, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.58, 0.22, 0.23, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29198787, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.23, 0.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29298249, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.78, 0.0, 0.57, 0.25, 0.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29397814, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.59, 0.23, 0.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29497925, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.23, 0.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29597894, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.57, 0.24, 0.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29698469, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.24, 0.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29797942, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.58, 0.24, 0.25, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29897868, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.23, 0.24, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(29998164, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.58, 0.25, 0.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30098173, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.81, 0.0, 0.59, 0.26, 0.27, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30198455, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.82, 0.0, 0.59, 0.25, 0.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30298638, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.81, 0.0, 0.59, 0.26, 0.27, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30398897, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30498044, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30598159, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.26, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30698074, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.26, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30798233, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30898141, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.81, 0.0, 0.59, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(30998136, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.6, 0.25, 0.26, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31098057, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.59, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31198100, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.81, 0.0, 0.59, 0.28, 0.29, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31298159, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.81, 0.0, 0.6, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31398028, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.81, 0.0, 0.59, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31498204, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.81, 0.0, 0.6, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31598114, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.81, 0.0, 0.59, 0.28, 0.29, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31698208, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.82, 0.0, 0.6, 0.28, 0.29, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31798562, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.81, 0.0, 0.59, 0.27, 0.28, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31898201, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.6, 0.29, 0.3, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(31998173, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.82, 0.0, 0.61, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32098130, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.81, 0.0, 0.61, 0.28, 0.29, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32198097, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.48, 0.0, 0.0], [0.0, 0.81, 0.0, 0.61, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32298133, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.6, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32398161, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.44, 0.0, 0.0], [0.0, 0.81, 0.0, 0.6, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32498115, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.6, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32598484, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.61, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32698203, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.48, 0.0, 0.0], [0.0, 0.8, 0.0, 0.6, 0.32, 0.33, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32798159, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.8, 0.0, 0.61, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32898103, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.61, 0.31, 0.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(32998140, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.79, 0.0, 0.61, 0.32, 0.33, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33098143, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.79, 0.0, 0.61, 0.31, 0.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33198237, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.61, 0.3, 0.31, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33298156, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.8, 0.0, 0.62, 0.31, 0.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33398219, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.79, 0.0, 0.62, 0.31, 0.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33498119, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.45, 0.0, 0.0], [0.0, 0.8, 0.0, 0.62, 0.31, 0.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33598203, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.61, 0.31, 0.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33698205, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.47, 0.0, 0.0], [0.0, 0.79, 0.0, 0.61, 0.31, 0.32, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
(33798254, [2.0, 0.61, 0.0, 0.6, 0.0, 3.6, 0.0, 2.46, 0.0, 0.0], [0.0, 0.78, 0.0, 0.61, 0.33, 0.34, 0.0, 1.0], [0.2, 25.0, 0.0, 0.0])
